"from_station_id","to_station_id","fare_octo_adult","fare_octo_child","fare_octo_elderly","fare_octo_pwd","fare_octo_student","fare_single_adult","fare_single_child","fare_single_elderly"
"120","230",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","270",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","275",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","280",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","295",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","300",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","310",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","320",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","330",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","90",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","100",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","110",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","120",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"120","130",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","140",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","150",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","160",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","340",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","350",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","360",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","370",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","380",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"120","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","425",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","430",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","435",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","445",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","448",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","450",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","455",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","460",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","490",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","500",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"120","468",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"120","480",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"120","510",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"120","520",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"120","530",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"120","540",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"120","550",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"120","560",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"120","570",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"120","580",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"120","590",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"120","600",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","1",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","10",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","15",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","20",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","30",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","240",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","250",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","260",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","265",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","920",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","40",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","50",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","60",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","70",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","75",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","80",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","170",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","180",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","190",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","200",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","212",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","220",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","230",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","270",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","275",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","280",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","295",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","300",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","310",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","320",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","330",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","90",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","100",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","110",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","120",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","130",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"130","140",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","150",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","160",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","340",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","350",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","360",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","370",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"130","380",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","425",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","430",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","435",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","445",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","448",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","450",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","455",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","460",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","490",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"130","500",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"130","468",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","480",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","510",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","520",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","530",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","540",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","550",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","560",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","570",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","580",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"130","590",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"130","600",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","1",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","10",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","15",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","20",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","30",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","240",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","250",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","260",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","265",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","920",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","40",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","50",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","60",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","70",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","75",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","80",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","170",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","180",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","190",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","200",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","212",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","220",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","230",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","270",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","275",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","280",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","295",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","300",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","310",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","330",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","90",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","100",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","110",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","120",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","130",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","140",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"140","150",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","160",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","340",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","350",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","360",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"140","370",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","380",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","425",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","430",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","435",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","445",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","448",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","450",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","455",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"140","460",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"140","490",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"140","500",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"140","468",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","480",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","510",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","520",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","530",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"140","540",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"140","550",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","560",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","570",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"140","580",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","590",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"140","600",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"150","1",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","10",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","15",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","20",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","30",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","240",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","250",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","260",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","265",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","920",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","40",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","50",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","60",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","70",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","75",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","80",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","170",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","180",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","190",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","200",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","212",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","220",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","230",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","270",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","275",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","280",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","300",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","310",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","90",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","100",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","110",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","120",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","130",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","140",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","150",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"150","160",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","340",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","350",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"150","360",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","370",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","380",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","425",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","430",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","435",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","445",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","448",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"150","450",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"150","455",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"150","460",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"150","490",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"150","500",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"150","468",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"150","480",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"150","510",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"150","520",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"150","530",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"150","540",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"150","550",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"150","560",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"150","570",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"150","580",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"150","590",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"150","600",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","1",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","10",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","15",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","20",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","30",4.70,2.00,2.00,2.00,2.00,6.00,3.00,3.00
"160","240",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","250",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","260",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","265",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","920",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"160","40",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","50",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","60",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","70",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","75",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","80",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","170",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","180",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","190",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","200",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","212",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","220",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","230",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","270",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","275",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","280",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","300",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","310",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","90",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","100",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","110",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","120",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","130",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","140",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","150",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"160","160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"160","340",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","350",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","360",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","370",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","380",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","425",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","430",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","435",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"160","445",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"160","448",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"160","450",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"160","455",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"160","460",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"160","490",5.50,2.70,2.00,2.00,2.70,5.00,2.00,2.00
"160","500",5.90,3.00,2.00,2.00,3.00,5.00,2.00,2.00
"160","468",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"160","480",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","510",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","520",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","530",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","540",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","550",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","560",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"160","570",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"160","580",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"160","590",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"160","600",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"340","1",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","10",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"340","15",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","20",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","30",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","240",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","250",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","260",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","265",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","920",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","40",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","50",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","60",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","70",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","75",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","80",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","170",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","180",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","190",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","200",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","212",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","220",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","230",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","270",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","275",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","280",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","300",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","310",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","320",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","330",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","90",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","100",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","110",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","120",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","130",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","140",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","150",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","160",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","340",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"340","350",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","360",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","370",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","380",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"340","390",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","400",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","425",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","430",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","435",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","445",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","448",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","450",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","455",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","460",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","490",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","500",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"340","468",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"340","480",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
